token,description
8adaf76e6005413181924e6c83053a21,Night  bump  bus  peds  lights
8adaf76e6005413181924e6c83053a21,Night  bump  bus  peds  lights
8adaf76e6005413181924e6c83053a21,Night  bump  bus  peds  lights
fdf27bbde3e345bd9ac83cbe9a3c813a,Night  lane change  bump  turn left  peds  peds push stroller  cars
fdf27bbde3e345bd9ac83cbe9a3c813a,Night  lane change  bump  turn left  peds  peds push stroller  cars
fdf27bbde3e345bd9ac83cbe9a3c813a,Night  lane change  bump  turn left  peds  peds push stroller  cars
126aa95f38b649fa857d48672c8ad808,Night  ped running  peds  bus
126aa95f38b649fa857d48672c8ad808,Night  ped running  peds  bus
126aa95f38b649fa857d48672c8ad808,Night  ped running  peds  bus
edf6a55a70114f6296143ed471251804,Night  many peds  parking lots
edf6a55a70114f6296143ed471251804,Night  many peds  parking lots
edf6a55a70114f6296143ed471251804,Night  many peds  parking lots
6e820d4c44b74793aacd0c7091488865,Night  bus  peds  crosswalk  parking lot
6e820d4c44b74793aacd0c7091488865,Night  bus  peds  crosswalk  parking lot
6e820d4c44b74793aacd0c7091488865,Night  bus  peds  crosswalk  parking lot
e12dee10fe2545e4ab88459ed4268bc6,Night  bus  peds  parked cars  sitting ped
e12dee10fe2545e4ab88459ed4268bc6,Night  bus  peds  parked cars  sitting ped
e12dee10fe2545e4ab88459ed4268bc6,Night  bus  peds  parked cars  sitting ped
3032b651c72e4b5c86d4dea1b4930689,Night  truck  turn left
3032b651c72e4b5c86d4dea1b4930689,Night  truck  turn left
3032b651c72e4b5c86d4dea1b4930689,Night  truck  turn left
c610d0ac2e2045a5972bda66ac42ede3,Night  peds in dark  lights  scooters  parking garage
c610d0ac2e2045a5972bda66ac42ede3,Night  peds in dark  lights  scooters  parking garage
c610d0ac2e2045a5972bda66ac42ede3,Night  peds in dark  lights  scooters  parking garage
ea0979999bf84ee6a6230b1bde7ec723,Night  peds on sidewalk  slope  motorcycles  parking garage  parked cars
ea0979999bf84ee6a6230b1bde7ec723,Night  peds on sidewalk  slope  motorcycles  parking garage  parked cars
ea0979999bf84ee6a6230b1bde7ec723,Night  peds on sidewalk  slope  motorcycles  parking garage  parked cars
b2119bd765a94b0cb705424800307bbf,Night  bus  peds wearing dark clothes  low traffic
b2119bd765a94b0cb705424800307bbf,Night  bus  peds wearing dark clothes  low traffic
b2119bd765a94b0cb705424800307bbf,Night  bus  peds wearing dark clothes  low traffic
270fe8382f884386b3445143fa946200,Night  bus  parked cars  peds
270fe8382f884386b3445143fa946200,Night  bus  parked cars  peds
270fe8382f884386b3445143fa946200,Night  bus  parked cars  peds
32bae098e2434a09af1e7983e31fbf5c,Night  peds  cars
32bae098e2434a09af1e7983e31fbf5c,Night  peds  cars
32bae098e2434a09af1e7983e31fbf5c,Night  peds  cars
2bfb95d8ba3a4c11869f4d6635784640,Night  cars  bus
2bfb95d8ba3a4c11869f4d6635784640,Night  cars  bus
2bfb95d8ba3a4c11869f4d6635784640,Night  cars  bus
29dee0b8210b410a9b3421f0cb39019f,Night  bump  cars  turn right  bus  peds  ped in dark
29dee0b8210b410a9b3421f0cb39019f,Night  bump  cars  turn right  bus  peds  ped in dark
29dee0b8210b410a9b3421f0cb39019f,Night  bump  cars  turn right  bus  peds  ped in dark
69a38ccf0894467fbae658d28d4fd10a,Night  peds  bus stop  turn left  low traffic  bump
69a38ccf0894467fbae658d28d4fd10a,Night  peds  bus stop  turn left  low traffic  bump
69a38ccf0894467fbae658d28d4fd10a,Night  peds  bus stop  turn left  low traffic  bump
f0f7132494bc4045a21868aca13b56f9,Night  peds  bus stop  bump  ped crossing crosswalk  bus
f0f7132494bc4045a21868aca13b56f9,Night  peds  bus stop  bump  ped crossing crosswalk  bus
f0f7132494bc4045a21868aca13b56f9,Night  peds  bus stop  bump  ped crossing crosswalk  bus
34a9823fac0d4b9db30898e00b5f9f9c,Night  ped  cars  bump  scooter  congestion
34a9823fac0d4b9db30898e00b5f9f9c,Night  ped  cars  bump  scooter  congestion
34a9823fac0d4b9db30898e00b5f9f9c,Night  ped  cars  bump  scooter  congestion
faa975eaad804c85bd8f2da9b30c8d9a,Night  turn right  cars  bus  bus stop  scooter
faa975eaad804c85bd8f2da9b30c8d9a,Night  turn right  cars  bus  bus stop  scooter
faa975eaad804c85bd8f2da9b30c8d9a,Night  turn right  cars  bus  bus stop  scooter
d4d2faa310a748dda508d15c6d5c4244,Night  scooter  light  peds crossing crosswalk  bus stop
d4d2faa310a748dda508d15c6d5c4244,Night  scooter  light  peds crossing crosswalk  bus stop
d4d2faa310a748dda508d15c6d5c4244,Night  scooter  light  peds crossing crosswalk  bus stop
7bbc6931b39b4ba3834240618fc4a4c2,Night  peds  bus  bus stop
7bbc6931b39b4ba3834240618fc4a4c2,Night  peds  bus  bus stop
7bbc6931b39b4ba3834240618fc4a4c2,Night  peds  bus  bus stop
fee7ac5f5c1e4943877cd20d6e069427,Night  peds in dark  arrive at intersection  bus
fee7ac5f5c1e4943877cd20d6e069427,Night  peds in dark  arrive at intersection  bus
fee7ac5f5c1e4943877cd20d6e069427,Night  peds in dark  arrive at intersection  bus
797700339b014fb6aa61c1ea3778d587,Night  bus  bump  scooter  peds  very dark  lights
797700339b014fb6aa61c1ea3778d587,Night  bus  bump  scooter  peds  very dark  lights
797700339b014fb6aa61c1ea3778d587,Night  bus  bump  scooter  peds  very dark  lights
d9161e521b1644cea4cb9e3f21ef9f79,Night  bus  wait
d9161e521b1644cea4cb9e3f21ef9f79,Night  bus  wait
d9161e521b1644cea4cb9e3f21ef9f79,Night  bus  wait
19640fe4b6894f97b16e0faad51432b4,Night  peds  bus
19640fe4b6894f97b16e0faad51432b4,Night  peds  bus
19640fe4b6894f97b16e0faad51432b4,Night  peds  bus
2a334f5c4615465f86a250d4758a2d7d,Night  peds  parked cars  cyclist
2a334f5c4615465f86a250d4758a2d7d,Night  peds  parked cars  cyclist
2a334f5c4615465f86a250d4758a2d7d,Night  peds  parked cars  cyclist
f634de95cc7043b8b38ceaac67d472cf,Night  motorcycles  dense traffic  congestion  arrive at intersection
f634de95cc7043b8b38ceaac67d472cf,Night  motorcycles  dense traffic  congestion  arrive at intersection
f634de95cc7043b8b38ceaac67d472cf,Night  motorcycles  dense traffic  congestion  arrive at intersection
8d8728879b89405eba3f8ce1af138cb2,Night  wait at intersection  dense traffic  motorcycles  truck
8d8728879b89405eba3f8ce1af138cb2,Night  wait at intersection  dense traffic  motorcycles  truck
8d8728879b89405eba3f8ce1af138cb2,Night  wait at intersection  dense traffic  motorcycles  truck
4f679c8f8f6d4f5d8466253dda4733ba,Night  wait at intersection  dense traffic  motorcycle  bus
4f679c8f8f6d4f5d8466253dda4733ba,Night  wait at intersection  dense traffic  motorcycle  bus
4f679c8f8f6d4f5d8466253dda4733ba,Night  wait at intersection  dense traffic  motorcycle  bus
cd9db61edff14e8784678abb347cd674,Night  dense traffic  congestion  motorcycles
cd9db61edff14e8784678abb347cd674,Night  dense traffic  congestion  motorcycles
cd9db61edff14e8784678abb347cd674,Night  dense traffic  congestion  motorcycles
2175d0e84f224ea69907e5c338bde395,Night  dense traffic  congestion  motorcycle  turn right
2175d0e84f224ea69907e5c338bde395,Night  dense traffic  congestion  motorcycle  turn right
2175d0e84f224ea69907e5c338bde395,Night  dense traffic  congestion  motorcycle  turn right
9544516643a14926bf750fc71c1b307d,Night  bump  motorcycle  bus  high speed  trash bins  residential area
9544516643a14926bf750fc71c1b307d,Night  bump  motorcycle  bus  high speed  trash bins  residential area
9544516643a14926bf750fc71c1b307d,Night  bump  motorcycle  bus  high speed  trash bins  residential area
e631037169574c67944176bf079ee75c,Night  many trash cans  followed by scooter  bus  truck  parked bicycle  bus stop  motorcycle  high speed
e631037169574c67944176bf079ee75c,Night  many trash cans  followed by scooter  bus  truck  parked bicycle  bus stop  motorcycle  high speed
e631037169574c67944176bf079ee75c,Night  many trash cans  followed by scooter  bus  truck  parked bicycle  bus stop  motorcycle  high speed
bc5daf905b854dbc8944811c4b7c319d,Night  bus  motorcycle  bus stop
bc5daf905b854dbc8944811c4b7c319d,Night  bus  motorcycle  bus stop
bc5daf905b854dbc8944811c4b7c319d,Night  bus  motorcycle  bus stop
390f81ac97474695a727d688240e6fba,Night  bump  parked car  trash bin
390f81ac97474695a727d688240e6fba,Night  bump  parked car  trash bin
390f81ac97474695a727d688240e6fba,Night  bump  parked car  trash bin
4ed628299b1e45a3a73704e8cf8287a9,Night  rain  bump  peds  congestion  parked car
4ed628299b1e45a3a73704e8cf8287a9,Night  rain  bump  peds  congestion  parked car
4ed628299b1e45a3a73704e8cf8287a9,Night  rain  bump  peds  congestion  parked car
add2303ca41d445c8339e05769745fc0,Night  turn left  bumps  lightning
add2303ca41d445c8339e05769745fc0,Night  turn left  bumps  lightning
add2303ca41d445c8339e05769745fc0,Night  turn left  bumps  lightning
2376fcdd28a44b83962289664cee55b7,Night  bump  dark  ped in dark
2376fcdd28a44b83962289664cee55b7,Night  bump  dark  ped in dark
2376fcdd28a44b83962289664cee55b7,Night  bump  dark  ped in dark
16c90eedfc7943a5a4c64e84d18876a2,Night  construction  trash bins  bump  residential area
16c90eedfc7943a5a4c64e84d18876a2,Night  construction  trash bins  bump  residential area
16c90eedfc7943a5a4c64e84d18876a2,Night  construction  trash bins  bump  residential area
102b894332464704900264216480a8f7,Night  trash cans  dark  nature  slope  bump  car  low traffic  high speed
102b894332464704900264216480a8f7,Night  trash cans  dark  nature  slope  bump  car  low traffic  high speed
102b894332464704900264216480a8f7,Night  trash cans  dark  nature  slope  bump  car  low traffic  high speed
bfe368f8c6a44efcb323a82f6974a9a6,Night  nature  car  turn  peds in sidewalk  trash bin
bfe368f8c6a44efcb323a82f6974a9a6,Night  nature  car  turn  peds in sidewalk  trash bin
bfe368f8c6a44efcb323a82f6974a9a6,Night  nature  car  turn  peds in sidewalk  trash bin
865c607c8ef44f13b39744a0de110740,Night  rain  high speed  bus stop  bus  peds  parked bicycle
865c607c8ef44f13b39744a0de110740,Night  rain  high speed  bus stop  bus  peds  parked bicycle
865c607c8ef44f13b39744a0de110740,Night  rain  high speed  bus stop  bus  peds  parked bicycle
277af8c7487f4f24bd2953d4dc8d11ff,Night  bus  parked cars  bus stop  peds  trash cans  high speed
277af8c7487f4f24bd2953d4dc8d11ff,Night  bus  parked cars  bus stop  peds  trash cans  high speed
277af8c7487f4f24bd2953d4dc8d11ff,Night  bus  parked cars  bus stop  peds  trash cans  high speed
7061c4fa99a44d02af4a3e2689be4457,Night  trash cans  scooter  ped  turn left
7061c4fa99a44d02af4a3e2689be4457,Night  trash cans  scooter  ped  turn left
7061c4fa99a44d02af4a3e2689be4457,Night  trash cans  scooter  ped  turn left
d25718445d89453381c659b9c8734939,Night  big street  bus stop  high speed  construction vehicle
d25718445d89453381c659b9c8734939,Night  big street  bus stop  high speed  construction vehicle
d25718445d89453381c659b9c8734939,Night  big street  bus stop  high speed  construction vehicle
c949ec2cca7047bdb67dce64b6c3586a,Night  big street  high speed  scooters  bus  lane change
c949ec2cca7047bdb67dce64b6c3586a,Night  big street  high speed  scooters  bus  lane change
c949ec2cca7047bdb67dce64b6c3586a,Night  big street  high speed  scooters  bus  lane change
f98a50e675b14266a6c53cb25a0351fa,Night  big street  high speed  arrive at intersection
f98a50e675b14266a6c53cb25a0351fa,Night  big street  high speed  arrive at intersection
f98a50e675b14266a6c53cb25a0351fa,Night  big street  high speed  arrive at intersection
a1e7cd557b9541dbb00822ea0c56204b,Night  big street  dense traffic  scooters
a1e7cd557b9541dbb00822ea0c56204b,Night  big street  dense traffic  scooters
a1e7cd557b9541dbb00822ea0c56204b,Night  big street  dense traffic  scooters
26c089d84086473e87607ae5c6ae85c6,Night  rain  big street  congestion  cars  scooter  arrive at intersection
26c089d84086473e87607ae5c6ae85c6,Night  rain  big street  congestion  cars  scooter  arrive at intersection
26c089d84086473e87607ae5c6ae85c6,Night  rain  big street  congestion  cars  scooter  arrive at intersection
400b708de5d7434d8964da4a0246d164,Night  big street  wait at intersection
400b708de5d7434d8964da4a0246d164,Night  big street  wait at intersection
400b708de5d7434d8964da4a0246d164,Night  big street  wait at intersection
567fcd99d0dc4fa088f52b047f4ebdcf,Night  big street  bus  scooter  turn right
567fcd99d0dc4fa088f52b047f4ebdcf,Night  big street  bus  scooter  turn right
567fcd99d0dc4fa088f52b047f4ebdcf,Night  big street  bus  scooter  turn right
affb0caa5d2948f98cee5c42c7aefc1c,Night  scooter  peds  bus stop  parked cars  wait
affb0caa5d2948f98cee5c42c7aefc1c,Night  scooter  peds  bus stop  parked cars  wait
affb0caa5d2948f98cee5c42c7aefc1c,Night  scooter  peds  bus stop  parked cars  wait
8d267899e2e843d4905fafd1f12c0a20,Night  many peds  parked bicycles  turn left  parked scooters  congestion  peds with bags  cars in parking garage on second floor  trash cans
8d267899e2e843d4905fafd1f12c0a20,Night  many peds  parked bicycles  turn left  parked scooters  congestion  peds with bags  cars in parking garage on second floor  trash cans
8d267899e2e843d4905fafd1f12c0a20,Night  many peds  parked bicycles  turn left  parked scooters  congestion  peds with bags  cars in parking garage on second floor  trash cans
1b5ef5ecb2084b89aa0314d65f25d9e1,Night  bumps  parked car  peds  trash cans
1b5ef5ecb2084b89aa0314d65f25d9e1,Night  bumps  parked car  peds  trash cans
1b5ef5ecb2084b89aa0314d65f25d9e1,Night  bumps  parked car  peds  trash cans
f143809fc26c4bb296f4f367b0954c26,Night  residential area  low traffic  turn right  bump  ped in dark  parked bicycle
f143809fc26c4bb296f4f367b0954c26,Night  residential area  low traffic  turn right  bump  ped in dark  parked bicycle
f143809fc26c4bb296f4f367b0954c26,Night  residential area  low traffic  turn right  bump  ped in dark  parked bicycle
fe4fdd7a28754baeac7074ad78f55a52,Night  peds  trash cans  ped walking dog  turn right  parked car
fe4fdd7a28754baeac7074ad78f55a52,Night  peds  trash cans  ped walking dog  turn right  parked car
fe4fdd7a28754baeac7074ad78f55a52,Night  peds  trash cans  ped walking dog  turn right  parked car
980ddcb62e294608bd4235b0dfd517f4,Night  turn left  bump  trash cans  turn left  ped in dark
980ddcb62e294608bd4235b0dfd517f4,Night  turn left  bump  trash cans  turn left  ped in dark
980ddcb62e294608bd4235b0dfd517f4,Night  turn left  bump  trash cans  turn left  ped in dark
6d8cb5391245464c9de1c412819df210,Night  trash cans  parked car  ped in dark  reflections in water
6d8cb5391245464c9de1c412819df210,Night  trash cans  parked car  ped in dark  reflections in water
6d8cb5391245464c9de1c412819df210,Night  trash cans  parked car  ped in dark  reflections in water
24d0c3ea8a2049468201c055667d6bc3,Night  parked cars  peds  turn right  dog  jaywalkers  trash bins
24d0c3ea8a2049468201c055667d6bc3,Night  parked cars  peds  turn right  dog  jaywalkers  trash bins
24d0c3ea8a2049468201c055667d6bc3,Night  parked cars  peds  turn right  dog  jaywalkers  trash bins
d2db9f5df62c4d338d3bed43f616b954,Night  many peds  many trash cans  ped with bag  stopped taxi  delivery scooter  arrive at intersection
d2db9f5df62c4d338d3bed43f616b954,Night  many peds  many trash cans  ped with bag  stopped taxi  delivery scooter  arrive at intersection
d2db9f5df62c4d338d3bed43f616b954,Night  many peds  many trash cans  ped with bag  stopped taxi  delivery scooter  arrive at intersection
1be49200788d4e38ae4496b27b233ccb,Night  wait at intersection  peds crossing crosswalk  peds sidewalk  personal mobility device
1be49200788d4e38ae4496b27b233ccb,Night  wait at intersection  peds crossing crosswalk  peds sidewalk  personal mobility device
1be49200788d4e38ae4496b27b233ccb,Night  wait at intersection  peds crossing crosswalk  peds sidewalk  personal mobility device
de7d80a1f5fb4c3e82ce8a4f213b450a,Night  after rain  many peds  PMD  ped with bag  jaywalker  truck  scooter
de7d80a1f5fb4c3e82ce8a4f213b450a,Night  after rain  many peds  PMD  ped with bag  jaywalker  truck  scooter
de7d80a1f5fb4c3e82ce8a4f213b450a,Night  after rain  many peds  PMD  ped with bag  jaywalker  truck  scooter
a2b64d02c5fa4b9bab671a97561b6b33,Night  rain  lane change  cross intersection  scooter  bus  arrive at intersection
a2b64d02c5fa4b9bab671a97561b6b33,Night  rain  lane change  cross intersection  scooter  bus  arrive at intersection
a2b64d02c5fa4b9bab671a97561b6b33,Night  rain  lane change  cross intersection  scooter  bus  arrive at intersection
9771da5dd7bb4657be34365619e39dab,Night  wait at intersection  peds crossing crosswalk  scooter
9771da5dd7bb4657be34365619e39dab,Night  wait at intersection  peds crossing crosswalk  scooter
9771da5dd7bb4657be34365619e39dab,Night  wait at intersection  peds crossing crosswalk  scooter
3ace9decdd1f4ea0915b9862c95ca128,Night  scooter  start at intersection  turn right  ped crossing crosswalk  bus
